hh_id,exp_LCU_Electricity,exp_LCU_Petrol,exp_LCU_Firewood,exp_LCU_Gas,exp_LCU_Biomass,exp_LCU_Diesel,exp_LCU_Coal,hh_expenditures_LCU
386,11986.9006255858,9201.25914675431,NA,NA,NA,NA,NA,165791.49084003337
387,3575.88172346423,6900.94436006573,NA,NA,NA,NA,NA,114133.72789660918
388,11986.9006255858,6900.94436006573,NA,NA,NA,NA,NA,136270.90604968712
389,14384.280750703,5982.19863426232,NA,NA,NA,NA,NA,102091.79561439257
390,4794.76025023432,NA,NA,NA,NA,NA,NA,48898.293483816706
391,3596.07018767574,4600.62957337716,NA,NA,NA,NA,NA,61166.18213003624
392,3596.07018767574,4600.62957337716,NA,NA,NA,NA,NA,108960.77271190012
393,18000,18804.9169201628,NA,NA,NA,NA,NA,204320.40203355794
394,5984.67360898898,34539.643322748,NA,NA,NA,NA,NA,405818.8687585763
395,8378.54305258457,2878.303610229,NA,NA,NA,NA,NA,67983.36046189177
396,5984.67360898898,14967.1787731908,NA,NA,NA,NA,NA,141794.3129687205
397,15000,23026.428881832,NA,NA,NA,NA,NA,267415.9715974653
398,9575.47777438237,19572.4645495572,NA,NA,NA,NA,NA,633643.9750600149
399,10200,10496.21383196842,NA,NA,NA,NA,NA,237816.47525666276
400,2398.86094866853,NA,NA,NA,NA,NA,NA,57278.20811391978
402,5997.15237167133,NA,NA,NA,NA,NA,NA,78799.87056106655
403,5397.4371345042,NA,NA,NA,NA,NA,NA,35476.15510151304
404,4797.72189733706,NA,NA,NA,NA,NA,NA,36943.5633183878
405,2998.57618583567,1519.52517345344,NA,NA,NA,NA,NA,79439.94224793493
406,3598.2914230028,NA,NA,NA,NA,NA,NA,28129.27558399254
407,4797.72189733706,2431.2402775255,NA,NA,NA,NA,NA,41924.2720082979
408,4797.72189733706,NA,NA,NA,NA,NA,NA,37081.40368101372
410,5997.15237167133,NA,NA,NA,NA,NA,NA,47167.314930005436
411,2398.86094866853,NA,NA,NA,NA,NA,NA,36248.953673228236
412,3598.2914230028,NA,NA,NA,NA,NA,NA,19124.445693906036
413,2398.86094866853,NA,NA,NA,NA,NA,NA,23062.566278346076
415,7200,18667.0045856288,NA,NA,NA,NA,NA,77108.08801075025
416,NA,1531.651658308,NA,NA,NA,NA,NA,41748.47778789398
417,2400,NA,NA,NA,NA,NA,NA,44448.96377029043
418,3592.70591699122,2421.9241846995346,NA,NA,NA,NA,NA,112987.94949483893
419,2395.13727799415,NA,NA,NA,NA,NA,NA,35140.3938646671
420,3592.70591699122,2297.47748746201,NA,NA,NA,NA,NA,97920.20319445936
421,2395.13727799415,NA,NA,NA,NA,NA,NA,39970.23676269163
422,2395.13727799415,NA,NA,NA,NA,NA,NA,49630.91248099202
423,1197.56863899707,NA,NA,NA,NA,NA,NA,19438.852461481387
424,1197.56863899707,NA,NA,NA,NA,NA,NA,26395.012205597122
425,9580.54911197658,NA,NA,NA,NA,NA,NA,89832.41719162582
426,8398.77574530475,14194.0306408036,NA,NA,NA,NA,NA,385513.30746019655
427,3599.47531941632,35485.0766020089,NA,NA,NA,NA,NA,427791.5124240276
428,30000,11501.5739334429,NA,NA,NA,NA,NA,406079.22576197464
429,14397.9012776653,17742.5383010045,NA,NA,NA,NA,NA,276558.42316143174
430,11998.2510647211,1182.83588673363,NA,NA,NA,NA,NA,151375.33190958988
431,8398.77574530475,13985.1470120447,NA,NA,NA,NA,NA,289810.4910234634
432,4799.30042588843,9462.68709386904,NA,NA,NA,NA,NA,266838.86910975014
433,2399.65021294422,9462.68709386904,NA,NA,NA,NA,NA,46062.7477431054
434,4199.38787265238,4731.34354693452,NA,NA,NA,NA,NA,30622.021269059573
435,4799.30042588843,NA,NA,NA,NA,NA,NA,84182.30052612747
436,4799.30042588843,NA,NA,NA,NA,NA,NA,112333.87803660371
437,2999.56276618027,NA,NA,NA,NA,NA,NA,37884.11128429668
438,2399.65021294422,NA,NA,NA,NA,NA,NA,39644.59337321184
439,2399.65021294422,NA,NA,NA,NA,NA,NA,35171.47866213611
440,2399.65021294422,NA,NA,NA,NA,NA,NA,38968.35184440561
441,2399.65021294422,14194.0306408036,NA,NA,NA,NA,NA,126625.35142557317
442,3599.47531941632,NA,NA,NA,NA,NA,NA,52578.76233060256
443,1199.82510647211,NA,NA,NA,NA,NA,NA,41097.44678069286
444,6680.4709374276,NA,NA,NA,NA,NA,NA,24151.40592632009
445,1197.56863899707,NA,NA,NA,NA,NA,NA,22334.545037912263
446,1197.56863899707,NA,NA,NA,NA,NA,NA,7778.51469888909
447,1197.56863899707,NA,NA,NA,NA,NA,NA,11210.300973494961
448,2395.13727799415,NA,NA,NA,NA,NA,NA,29351.92891735828
449,4313.92159749268,3446.21623119301,NA,NA,NA,NA,NA,26518.394025603364
451,4790.27455598829,NA,NA,NA,NA,NA,NA,40781.66365909921
452,2395.13727799415,NA,NA,NA,NA,NA,NA,63992.753872464506
453,1198.69006255858,NA,NA,NA,NA,NA,NA,39646.17507406425
454,2397.38012511716,6900.94436006573,NA,NA,NA,NA,NA,69354.54382371154
455,1198.69006255858,NA,NA,NA,NA,NA,NA,37441.473641731136
456,1198.69006255858,NA,NA,NA,NA,NA,NA,50457.749196387296
457,1198.69006255858,NA,NA,NA,NA,NA,NA,32502.40743746416
458,1198.69006255858,NA,NA,NA,NA,NA,NA,31204.20815158666
459,1198.69006255858,NA,NA,NA,NA,NA,NA,42960.52861549455
460,3596.07018767574,NA,NA,NA,NA,NA,NA,39488.5787585872
461,4794.76025023432,2300.31478668858,NA,NA,NA,NA,NA,36607.90689324142
462,1198.69006255858,NA,NA,NA,NA,NA,NA,49900.05589906992
463,2401.03948996531,NA,NA,NA,NA,NA,NA,86011.03624683962
464,6696.9332738048,NA,NA,NA,NA,NA,NA,90385.2190478988
465,1200.51974498266,NA,NA,NA,NA,NA,NA,33267.492245392765
466,3361.45528595144,NA,NA,NA,NA,NA,NA,19916.21309199716
467,3601.55923494797,NA,NA,NA,NA,NA,NA,59871.78003366178
468,1200.51974498266,NA,NA,NA,NA,NA,NA,61056.178720045566
469,4802.07897993062,3487.21235045508,NA,NA,NA,NA,NA,92707.52307582356
470,1200.51974498266,NA,NA,NA,NA,NA,NA,41271.6154899164
471,4802.07897993062,NA,NA,NA,NA,NA,NA,59061.98585548817
472,32504.3106138207,14659.1073557872,NA,NA,NA,NA,NA,204201.46146377956
473,10051.2421360657,1017.99356637411,NA,NA,NA,NA,NA,39890.46199817107
474,19809.5637715097,18323.884194734,NA,NA,NA,NA,NA,321613.89113431954
475,4790.6960374528,NA,NA,NA,NA,NA,NA,64002.270659389374
476,1197.6740093632,NA,NA,1514.93811734113,NA,NA,NA,38801.12166683451
477,1800,11470.9485214541,NA,NA,NA,NA,NA,99721.87202900214
478,4790.6960374528,3632.4670317938,NA,NA,NA,NA,NA,42517.24055198143
479,1197.6740093632,NA,NA,NA,NA,NA,NA,64056.22750152355
480,2395.3480187264,23897.8094196961,NA,NA,NA,NA,NA,158620.45298213427
481,1197.6740093632,NA,NA,NA,NA,NA,NA,35320.57986032422
482,1197.6740093632,NA,NA,NA,NA,NA,NA,27334.98177957291
483,1197.6740093632,6882.56911287246,NA,NA,NA,NA,NA,37669.64966394346
484,4800,NA,NA,NA,NA,NA,NA,53479.67716266142
485,2395.3480187264,NA,NA,NA,NA,NA,NA,11855.835750940862
486,5988.370046816,13879.84771095944,NA,NA,NA,NA,NA,148169.74526223974
487,14372.0881123584,8029.66396501787,NA,NA,NA,NA,NA,244899.99385175656
488,1197.6740093632,NA,NA,NA,NA,NA,NA,141150.38072326698
489,5988.370046816,11470.9485214541,NA,NA,NA,NA,NA,155105.3788847422
490,2395.3480187264,1147.09485214541,NA,NA,1062.84868969249,NA,NA,50070.083473648476
491,4790.6960374528,NA,NA,NA,NA,NA,NA,44246.52589449422
492,5221.57352034514,NA,NA,NA,NA,NA,NA,22186.048579081453
493,1197.6740093632,NA,NA,NA,NA,NA,NA,33645.35084370089
494,1197.6740093632,NA,NA,NA,NA,NA,NA,45267.187456994056
495,4790.6960374528,2772.14589268474,NA,NA,NA,NA,NA,84444.04705086711
496,16767.4361310848,28677.3713036353,NA,NA,NA,NA,NA,442569.69518566265
497,2395.3480187264,NA,NA,NA,NA,NA,NA,44666.56527501138
498,1197.6740093632,NA,NA,NA,NA,NA,NA,51571.73552008733
499,4790.6960374528,2867.73713036353,NA,NA,NA,NA,NA,84169.63633378093
500,1197.6740093632,NA,NA,NA,NA,NA,NA,28195.113827418663
501,2395.3480187264,NA,NA,NA,NA,NA,NA,44558.7636697282
502,4790.6960374528,11566.539759132884,NA,NA,NA,NA,NA,143157.34360610167
503,7186.04405617921,16059.327930035772,NA,NA,NA,NA,NA,167053.98447472692
504,6597.6740093632,2294.18970429082,NA,NA,NA,NA,NA,70558.67937548616
505,2395.3480187264,NA,NA,NA,NA,NA,NA,18439.828300225647
506,5389.5330421344,23897.8094196961,NA,NA,NA,NA,NA,321688.5313757338
507,4790.6960374528,NA,NA,NA,NA,NA,NA,30183.76270289758
508,4790.6960374528,NA,NA,NA,NA,NA,NA,33407.20301068483
509,4790.6960374528,NA,NA,NA,NA,NA,NA,74076.7134040616
510,2994.185023408,5544.291785369482,NA,NA,NA,NA,NA,45533.69168611557
511,2266.03119437145,NA,NA,NA,NA,NA,NA,26064.37862673962
512,16185.9371026532,24431.8455929786,NA,NA,NA,NA,NA,240026.95766892485
513,7472.82830734173,NA,NA,NA,NA,NA,NA,50075.39453301747
514,3832.21964479063,5069.76698899949,NA,NA,NA,NA,NA,113812.02104266232
515,3951.97650869034,NA,NA,NA,NA,NA,NA,60150.28418933934
516,3592.70591699122,NA,NA,NA,NA,NA,NA,16567.928560654116
517,4790.27455598829,13784.864924772,NA,NA,NA,NA,NA,48697.71825896054
518,2395.13727799415,19624.2868720713,NA,NA,NA,NA,NA,327416.2456788198
519,2395.13727799415,1703.9624698676512,NA,NA,NA,NA,NA,67259.4172649326
521,4794.76025023432,13598.7759699519,NA,NA,NA,NA,NA,79751.97299801047
522,4315.28422521089,NA,NA,NA,NA,NA,NA,48960.742916794836
523,2397.38012511716,NA,NA,NA,NA,NA,NA,63897.23140322001
524,2397.38012511716,NA,NA,NA,NA,NA,NA,23595.49487309094
525,1198.69006255858,NA,NA,NA,NA,NA,NA,21510.358635014665
526,2876.85615014059,NA,NA,NA,NA,NA,NA,38771.839754488254
527,3356.33217516403,NA,NA,NA,NA,NA,NA,43650.22184526171
529,4733.56997656467,NA,NA,NA,NA,NA,NA,52373.95356166536
530,4733.56997656467,NA,NA,NA,NA,NA,NA,18940.908683930425
531,4127.72618086509,3624.58418357088,NA,NA,NA,NA,NA,55505.95220705723
533,3599.76120424281,NA,NA,NA,NA,NA,NA,49443.50551591348
535,4800,14800,NA,NA,NA,NA,NA,67045.98
536,3600,NA,NA,NA,NA,NA,NA,42803.85103737318
537,4800,1000,NA,NA,NA,NA,NA,69323.3
538,16704,NA,NA,NA,NA,NA,NA,140263.9180769231
539,12000,NA,NA,NA,NA,NA,NA,96774.57977108164
541,6000,NA,NA,NA,NA,NA,NA,70421.615
544,6000,NA,NA,NA,NA,NA,NA,21893.06258064516
545,14400,600,NA,NA,NA,NA,NA,81033.72
546,NA,1500,NA,NA,NA,NA,NA,90092.47103737318
548,NA,287.8303610229,NA,NA,NA,NA,NA,41611.58780628406
551,2393.86944359559,767.5476293944,NA,NA,NA,NA,NA,23426.812963511336
552,1196.9347217978,NA,NA,NA,NA,NA,NA,20626.001370013768
553,4787.73888719118,NA,NA,NA,NA,NA,NA,18840.118391047286
554,2393.86944359559,NA,NA,NA,NA,NA,NA,35534.40071633469
555,6676.9347180506,NA,NA,NA,NA,NA,NA,29457.477728509897
556,4787.73888719118,4163.9458894646195,NA,5646.2627049305,NA,NA,NA,106234.17882216003
557,4787.73888719118,NA,NA,NA,NA,NA,NA,17110.587059408816
558,8378.54305258457,959.434536743,NA,NA,NA,NA,NA,29255.731700219552
559,1198.69006255858,NA,NA,NA,NA,NA,NA,43750.17516636338
560,4794.76025023432,9201.25914675431,NA,NA,NA,NA,NA,42929.19367964861
561,4794.76025023432,NA,NA,NA,NA,NA,NA,30034.89969078602
562,1198.69006255858,NA,NA,NA,NA,NA,NA,21918.88076878269
563,5402.33885242195,4620.556364352989,NA,NA,NA,NA,NA,52140.66671910166
564,2401.03948996531,NA,NA,NA,NA,NA,NA,10758.947682572154
565,1200.51974498266,13743.5739339989,NA,NA,NA,NA,NA,48619.9528961387
566,6002.59872491328,13435.454250225603,NA,NA,NA,NA,NA,146624.89120691613
567,2401.03948996531,NA,NA,NA,NA,NA,NA,43681.89629227828
568,5997.15237167133,4862.48055505099,NA,2218.94637751839,NA,NA,NA,55419.60620455112
569,7196.5828460056,24312.402775255,NA,NA,NA,NA,NA,233259.1211209605
570,9595.44379467413,3646.86041628824,NA,NA,NA,NA,NA,106498.90344654201
571,1079.06247351022,NA,NA,NA,NA,NA,NA,14153.494906390599
574,6019.40069171379,9611.32506353797,NA,NA,NA,NA,NA,66182.19992038941
575,1079.06247351022,NA,NA,NA,NA,NA,NA,16671.37922924016
577,1079.06247351022,NA,NA,NA,NA,NA,NA,4078.4424214503447
578,1079.06247351022,NA,NA,NA,NA,NA,NA,19159.126479764658
579,1079.06247351022,4724.9559449422395,NA,NA,NA,NA,NA,24268.449210622697
580,1079.06247351022,NA,NA,NA,NA,NA,NA,31388.44033924265
581,2158.1249470204302,NA,NA,NA,NA,NA,NA,24230.221947201684
582,2589.74993642452,NA,NA,NA,NA,NA,NA,23150.364314785806
583,3058.45712021259,2443.18455929786,NA,NA,NA,NA,NA,45158.29557112758
584,1079.06247351022,NA,NA,NA,NA,NA,NA,10573.73113045948
585,6474.37484106129,NA,NA,NA,NA,NA,NA,56905.70996511234
586,4855.78113079597,3053.98069912233,NA,4855.78113079597,NA,NA,NA,83170.89305681731
587,3276.91834308492,7329.55367789359,NA,NA,NA,NA,NA,58294.22490388342
588,2158.9264472524,695.638961255882,NA,NA,NA,NA,NA,101604.95833358447
590,2698.6580590655,NA,NA,NA,NA,NA,NA,38075.207085283284
591,10082.1865086687,NA,NA,6178.44166121825,NA,NA,NA,142767.77162333415
592,2158.9264472524,2455.19633384429,NA,1079.4632236262,NA,NA,NA,89400.80934571258
593,2698.6580590655,4910.39266768858,NA,NA,NA,NA,NA,113602.35717488211
594,2158.9264472524,NA,NA,NA,NA,NA,NA,27750.198888569772
595,2158.9264472524,NA,NA,NA,NA,NA,NA,26367.62780473291
596,1079.4632236262,NA,NA,NA,NA,NA,NA,29717.1311260479
597,21081.5080071797,9869.88527558026,NA,6476.87596577846,NA,NA,NA,140077.91801180923
598,25680.1167486422,2056.22609907922,NA,NA,NA,NA,NA,254568.91252299305
599,2158.95865525949,7402.41395668519,NA,NA,NA,NA,NA,98276.78254198386
600,4857.65697433385,3084.33914861883,NA,NA,NA,NA,NA,148380.2834997891
601,3611.34902334314,2467.47131889506,NA,NA,NA,NA,NA,131456.57519321752
602,3611.34902334314,6168.67829723766,NA,NA,NA,NA,NA,58450.95992286601
603,13107.6733723397,11501.5739334429,NA,NA,NA,NA,NA,144223.53342096537
604,15106.874629143,24431.8455929786,NA,NA,NA,NA,NA,211374.5253028882
605,12948.7496821226,23210.2533133297,NA,1079.06247351022,NA,NA,NA,249538.71459841385
609,2400,1200,NA,NA,NA,NA,NA,61022.09991341992
610,2400,NA,NA,NA,NA,NA,NA,30988.91090909091
611,1200,3408,NA,NA,NA,NA,NA,34284.08
612,1200,NA,NA,NA,NA,NA,NA,60311.20716290223
613,3000,5101.6,NA,NA,NA,NA,NA,100359.06181818183
614,1200,NA,NA,NA,NA,NA,NA,31036.32317854073
616,NA,300,NA,NA,NA,NA,NA,22759.374545454546
617,2794.67300519884,37481.6209451847,NA,2638.74704353539,NA,NA,NA,281651.60397479124
618,4198.00666016993,24336.715178030256,NA,NA,NA,NA,NA,87772.8537078203
619,11994.3047433427,40520.6712920916,NA,NA,NA,NA,NA,204345.08559688125
620,11994.3047433427,3849.4637727487,NA,NA,NA,NA,NA,102231.03616426191
621,3088.74026976838,NA,NA,NA,NA,NA,NA,31057.357846935127
622,2796,14587.441665153,NA,NA,NA,NA,NA,128178.18843627509
623,2400,48753.8655313699,NA,NA,NA,NA,NA,237713.99668455851
624,5394.31739975563,2031.41106380708,NA,NA,NA,NA,NA,68084.30713724271
625,2400,18282.6995742637,NA,NA,NA,NA,NA,83877.54265658985
626,5394.31739975563,48753.8655313699,NA,2805.04504787293,NA,NA,NA,204517.13193652904
627,10788.6347995113,36565.3991485274,NA,NA,NA,NA,NA,409563.4457748269
628,14400,11591.7916899896,NA,NA,NA,NA,NA,63620.96375242622
629,2795.59249808001,9226.11991652232,NA,NA,NA,NA,NA,61574.97592483439
630,4199.38787265238,49679.1072428125,NA,3599.47531941632,NA,NA,NA,219925.69940519446
631,4799.30042588843,18925.3741877381,NA,NA,NA,NA,NA,126921.3717773802
632,8398.77574530475,42582.0919224107,NA,3599.47531941632,NA,NA,NA,213130.72827891877
633,4790.27455598829,17231.081155965,NA,NA,NA,NA,NA,92939.35186754691
635,9580.54911197658,11487.38743731,NA,NA,NA,NA,NA,96696.25550124391
636,9580.54911197658,14837.8754398588,NA,NA,NA,NA,NA,241440.7452024186
637,8981.76479247805,7801.850634506395,NA,NA,NA,NA,NA,86107.32309937806
638,8742.25106467863,NA,NA,NA,NA,NA,NA,42245.038559857254
639,5987.84319498536,9189.909949848021,NA,NA,NA,NA,NA,103757.33191170773
640,18000,9572.82286442502,NA,NA,NA,NA,NA,105912.47641880428
641,6371.06515946443,NA,NA,NA,NA,NA,NA,165519.0491157783
642,3593.0220280896,NA,NA,NA,NA,NA,NA,69932.95325722506
643,1197.6740093632,NA,NA,NA,NA,NA,NA,31055.435827928563
644,1197.6740093632,8698.802628769363,NA,NA,NA,NA,NA,88381.94383132765
645,6681.05873143427,13562.5663069064,NA,NA,NA,NA,NA,39710.56786350654
646,3593.0220280896,NA,NA,NA,NA,NA,NA,48892.13354498519
647,5988.370046816,NA,NA,NA,NA,NA,NA,42869.39759693347
648,4790.6960374528,NA,NA,NA,NA,NA,NA,31239.333162977047
649,4790.6960374528,48655.93997850113,NA,NA,NA,NA,NA,129124.08029781736
650,1197.6740093632,NA,NA,NA,NA,NA,NA,31292.7950204941
651,1197.6740093632,1720.64227821812,NA,NA,NA,NA,NA,32988.76794241988
652,1197.6740093632,NA,NA,NA,NA,NA,NA,20582.15330078759
653,1197.6740093632,NA,NA,NA,NA,NA,NA,33922.320974092116
654,1197.6740093632,NA,NA,NA,NA,NA,NA,17797.73610588931
655,2400,28677.3713036353,NA,NA,NA,NA,NA,193195.08479268523
656,2400,18323.884194734,NA,NA,NA,NA,NA,193155.9256185189
657,2400,1323.39163628634,NA,NA,NA,NA,NA,53590.66907143648
658,2400,24431.8455929786,NA,NA,NA,NA,NA,219475.31392529816
659,18027.3047714167,37012.069783426,NA,NA,NA,NA,NA,915195.7507755599
660,3238.43798288923,NA,NA,NA,NA,NA,NA,15465.118609136925
661,6476.87596577846,3701.2069783426,NA,NA,NA,NA,NA,81988.44065190828
662,1079.06247351022,NA,NA,NA,NA,NA,NA,11674.69775732502
663,2697.65618377554,305.398069912233,NA,NA,NA,NA,NA,33810.95163744202
664,6474.37484106129,NA,NA,NA,NA,NA,NA,134233.40285917107
665,2158.1249470204302,2443.18455929786,NA,NA,NA,NA,NA,17523.86095829836
666,1079.06247351022,8428.986729577633,NA,NA,NA,NA,NA,78319.02874170033
667,1079.06247351022,NA,NA,NA,NA,NA,NA,15542.638027290157
668,2158.1249470204302,NA,NA,NA,NA,NA,NA,38039.672717671914
669,1079.06247351022,NA,NA,NA,NA,NA,NA,11058.892887061364
670,3237.18742053065,NA,NA,NA,NA,NA,NA,51279.034493024876
671,4316.2498940408605,NA,NA,NA,NA,NA,NA,66065.16524671538
672,5179.49987284903,NA,NA,NA,NA,NA,NA,39489.69177302854
673,2158.9264472524,2148.296792113748,NA,NA,NA,NA,NA,26879.86181772281
674,4317.8528945048,3682.79450076643,NA,NA,NA,NA,NA,139945.91828417964
675,5397.316118131,5524.19175114965,828.924561616355,NA,NA,NA,NA,135865.7376840834
676,12953.5586835144,18669.72212194098,NA,NA,NA,NA,NA,305542.02910612494
677,5397.316118131,NA,NA,NA,NA,NA,NA,138895.01415594778
678,4317.8528945048,6137.99083461072,NA,NA,NA,NA,NA,181101.1638931726
679,16792.026640679702,9724.96111010199,NA,NA,NA,NA,NA,117067.50173941873
680,12342.1395808996,405.206712920916,NA,NA,NA,NA,NA,136265.84006526982
681,1199.92040141427,NA,NA,NA,NA,NA,NA,26617.2430444548
682,6336,5200,NA,NA,NA,NA,NA,133958.74
683,11182.5913162332,NA,NA,NA,NA,NA,NA,30289.19208600442
684,22039.2915433597,NA,NA,NA,NA,NA,NA,47318.80643907083
685,23998.3897022033,3467.838948508108,NA,NA,NA,NA,NA,89316.81547970114
686,1200.51974498266,NA,NA,NA,NA,NA,NA,33536.6777620302
687,4802.07897993062,NA,NA,NA,NA,NA,NA,32036.49377318159
688,1196.9347217978,NA,NA,NA,NA,NA,NA,39683.61385850514
689,1196.9347217978,NA,NA,NA,NA,NA,NA,40825.23671547689
690,1196.9347217978,NA,NA,NA,NA,NA,NA,24079.337393043752
691,5984.67360898898,NA,NA,NA,NA,NA,NA,75870.16757324385
692,1196.9347217978,NA,NA,NA,NA,NA,NA,11430.332853005826
693,1196.9347217978,NA,NA,NA,NA,NA,NA,46904.41514902836
694,9589.52050046865,1150.15739334429,NA,NA,NA,NA,NA,142329.61229661197
695,6686.72664358693,23961.6123613394,NA,NA,NA,NA,NA,239863.97398054184
696,2400,29233.167080833988,NA,NA,NA,NA,NA,162885.20517201524
697,20257.86205724,61341.72764502873,NA,NA,NA,NA,NA,565770.5394275514
698,9589.52050046865,46388.660684486735,NA,NA,NA,NA,NA,223215.09142757003
699,8383.71806554241,NA,NA,NA,NA,NA,NA,44209.21506898423
700,3712.78942902592,NA,NA,NA,NA,NA,NA,44176.95299063498
701,3593.0220280896,NA,NA,NA,NA,NA,NA,38337.94833114982
702,1197.6740093632,NA,NA,NA,NA,NA,NA,13062.614796793707
704,2395.3480187264,NA,NA,NA,NA,NA,NA,26428.924973317564
705,22800,5735.47426072705,NA,NA,NA,NA,NA,80279.42269461008
706,12982.7862614971,9176.75881716329,NA,NA,NA,NA,NA,86059.0284316017
709,4802.07897993062,13743.5739339989,NA,NA,NA,NA,NA,51746.61887991092
710,7203.11846989594,23248.0823363672,NA,NA,NA,NA,NA,100207.77649297951
711,1200.51974498266,NA,NA,NA,NA,NA,NA,26093.398600025983
712,6002.59872491328,NA,NA,NA,NA,NA,NA,17504.930681734953
713,NA,NA,NA,174.767932094038,NA,NA,NA,35939.98118736487
714,3001.29936245664,NA,NA,NA,NA,NA,NA,23159.879531728548
715,1200.51974498266,2324.80823363672,NA,NA,NA,NA,NA,61012.23765160928
716,5762.49477591675,NA,NA,NA,NA,NA,NA,29608.891017511956
717,12005.1974498266,7749.36077878907,NA,NA,NA,NA,NA,312654.10508549673
718,6696.9332738048,4649.61646727344,NA,NA,NA,NA,NA,87613.77548369377
719,8403.63821487859,24216.7524337159,NA,NA,919.568412627124,NA,NA,396005.5971605309
720,4802.07897993062,NA,NA,NA,NA,NA,NA,116753.07620754662
721,2397.38012511716,NA,NA,NA,NA,NA,NA,62214.00296862291
722,1198.69006255858,NA,NA,NA,NA,NA,NA,18511.723640626686
723,1198.69006255858,NA,NA,NA,NA,NA,NA,40132.20981360919
724,1198.69006255858,NA,NA,NA,NA,NA,NA,14862.728316234427
725,1198.69006255858,NA,NA,NA,NA,NA,NA,19911.4112293078
726,1198.69006255858,NA,NA,NA,NA,NA,NA,8444.552668329668
727,1198.69006255858,NA,NA,NA,NA,NA,NA,9566.14923196841
728,7695.59020162609,4792.32247226787,NA,NA,NA,NA,NA,116054.36468167543
729,2999.80100353568,NA,NA,NA,NA,NA,NA,58968.71859418008
730,3599.76120424281,NA,NA,NA,NA,NA,NA,30968.44980378759
731,2699.82090318211,NA,NA,NA,NA,NA,NA,71674.42340652284
732,1199.92040141427,NA,NA,NA,NA,NA,NA,69388.28440430247
733,5999.60200707136,7249.16836714176,NA,NA,NA,NA,NA,59709.05889548184
734,1199.92040141427,2416.38945571392,NA,NA,NA,NA,NA,98356.0100554191
735,1199.92040141427,NA,NA,NA,NA,NA,NA,58719.85308116741
736,1196.9347217978,NA,NA,NA,NA,NA,NA,32524.78100028384
737,1196.9347217978,NA,NA,NA,NA,NA,NA,30897.895975318464
738,6676.9347180506,23026.428881832,NA,NA,NA,NA,NA,131857.3537699916
739,1196.9347217978,NA,NA,NA,NA,NA,NA,7853.733324631285
740,1196.9347217978,NA,NA,NA,NA,NA,NA,33094.4502589625
741,1196.9347217978,NA,NA,NA,NA,NA,NA,67998.68413104123
742,1196.9347217978,NA,NA,NA,NA,NA,NA,13737.083306829169
743,4189.27152629229,NA,NA,NA,NA,NA,NA,51203.640174517124
744,2393.86944359559,5756.607220458,NA,NA,NA,NA,NA,38552.617668044324
745,1196.9347217978,NA,NA,NA,NA,NA,NA,54271.988569986104
746,1196.9347217978,NA,NA,NA,NA,NA,NA,16973.011347652944
747,1196.9347217978,NA,NA,NA,NA,NA,NA,13883.62916346137
748,1196.9347217978,NA,NA,NA,NA,NA,NA,19233.18157830928
749,7800.18296004665,18485.840680644407,NA,NA,NA,NA,NA,247666.7200573972
750,5070.65835577029,8633.49702118009,NA,NA,NA,NA,NA,181751.61061104306
751,10788.6347995113,14410.9166898995,NA,NA,NA,NA,NA,716453.1806377347
752,1197.6740093632,NA,NA,NA,NA,NA,NA,13207.298625759227
753,1197.6740093632,NA,NA,NA,NA,NA,NA,8118.544038046181
754,1197.6740093632,NA,NA,NA,NA,NA,NA,17805.70679466413
755,1197.6740093632,NA,NA,NA,NA,NA,NA,13698.661685442054
756,2395.3480187264,NA,NA,NA,NA,NA,NA,29808.35176506242
757,1197.6740093632,NA,NA,NA,NA,NA,NA,33783.51632834253
758,2994.185023408,NA,NA,NA,NA,NA,NA,43677.49969677386
759,1197.6740093632,NA,NA,NA,NA,NA,NA,34951.6685151308
760,1197.6740093632,NA,NA,NA,NA,NA,NA,15928.729720110836
761,1197.6740093632,NA,NA,NA,NA,NA,NA,9620.306515596776
762,2395.3480187264,NA,NA,NA,NA,NA,NA,32110.846701586575
763,1197.6740093632,NA,NA,NA,NA,NA,NA,55751.5158687126
764,7200,NA,NA,NA,NA,NA,NA,40463.22671114324
765,14400,25000,NA,NA,NA,NA,NA,397681.67843290087
766,1079.47932762974,2621.688276326002,NA,NA,NA,NA,NA,63068.934808810904
767,7016.61562959334,12851.4131192451,NA,NA,NA,NA,NA,256142.4524118532
