hh_id,hh_size,hh_weights,province,urban_1,electricitycon,electricitymains,electricitysource,electricityfree,cookingsource,lightingsource,heatingsourcewater,heatingsourcespace,income,consumption,education_hhh,own_stove,own_vehicle,gender_hhh,ethnicity_hhh
11589,9,567.25352502,5,1,1,1,8,2,1,1,1,1,259391.49064,50020.379126,13,1,3,2,1
11590,4,617.05708287,5,1,1,1,8,1,1,1,1,1,23448.417166,22499.767019,11,1,3,2,1
11591,8,579.19286926,5,1,1,1,8,2,1,1,1,1,6215.314138,13389.56732,98,1,3,1,1
11592,2,774.21185093,5,1,1,1,8,2,1,1,1,1,29453.70715,23864.966437,13,1,3,1,1
11593,1,774.21185093,5,1,1,1,8,2,1,1,1,1,58095.982531,45016.123688,24,1,1,1,1
11594,8,545.84637247,5,1,1,1,8,2,1,1,1,1,39740.300023,21333.58167,2,1,3,2,1
11595,7,1256.8114257,5,2,1,1,8,2,1,1,1,11,168935.75129,52080.401483,23,1,1,1,1
11596,9,1049.270756,5,2,1,1,8,2,1,1,1,1,60038.672272,54034.110601,7,1,1,1,1
11597,4,1441.2744402,5,2,1,1,8,2,1,1,1,1,6613.983476,13019.208116,7,1,3,2,1
11598,10,1027.6413378,5,2,1,1,8,2,1,1,1,1,12961.300338,19215.396113,3,1,3,2,1
11599,8,1027.6413378,5,2,1,1,8,2,1,1,1,1,25888.187511,86953.734563,98,1,3,2,1
11600,9,1117.8658892,5,2,1,1,8,2,1,1,1,1,6431.385754,28694.426581,10,1,3,2,1
11601,1,1402.5688112,5,2,1,1,8,2,1,1,1,11,27171.082234,45768.749954,12,1,3,1,1
11602,2,580.44372327,5,2,2,8,8,8,3,4,3,11,24314.636669,56521.730860999996,9,1,9,1,1
11603,6,516.27334507,5,2,1,1,8,2,1,1,1,11,31911.764844,121996.03172,13,1,3,2,1
11604,8,665.63581873,5,2,1,1,8,2,1,1,1,11,64187.107549,89316.325823,12,1,3,2,1
11605,3,755.0497674,5,2,1,1,8,2,1,1,1,11,77172.715775,38312.315279,23,1,2,2,1
11606,3,694.10862303,5,2,1,1,8,2,1,1,1,11,18737.636568,9849.322866,5,1,2,2,1
11607,5,755.0497674,5,2,1,1,8,2,1,1,1,11,8137.322518,26590.438602,10,1,2,2,1
11608,2,973.49238519,5,2,1,1,8,2,1,1,1,11,45923.313609,45506.589241,13,1,2,2,1
11609,3,755.0497674,5,2,1,1,8,2,1,1,1,11,5693.363819,14260.387514,12,1,2,2,1
11610,1,947.34910947,5,2,1,1,8,2,1,1,1,1,1074.464968,10425.928204,13,1,3,1,1
11611,3,973.49238519,5,2,1,1,8,2,1,1,1,1,3528.414912,38436.984722,13,2,2,2,1
11612,3,755.0497674,5,2,1,1,8,2,2,2,2,11,27542.660074,10458.162261,11,1,3,2,1
11613,2,667.91418169,5,2,1,1,8,2,1,1,1,11,18831.933524,16759.949835,3,1,2,2,1
11614,3,648.99492346,5,2,1,1,8,2,1,1,1,11,1070.25,12930.525822,8,1,3,2,1
11615,4,648.99492346,5,2,1,1,8,2,4,7,4,11,4315.125,13470.560822,7,1,3,2,1
11616,1,472.47864457,5,2,2,8,8,8,4,7,4,11,535.125,6492.560822,98,3,3,1,1
11617,1,565.93263036,5,2,2,8,8,8,2,2,2,11,10000,15023.081538,13,1,2,1,1
11618,1,565.93263036,5,2,2,8,8,8,4,7,4,11,48000,10908.49,14,1,3,1,1
11619,3,503.3665116,5,2,1,2,1,2,3,1,3,11,63891.46875,7907.073229,23,1,9,2,1
11620,4,503.3665116,5,2,1,1,8,9,2,2,2,11,126512.98333,11263.445822,13,1,3,2,1
11621,1,631.56607298,5,2,2,8,8,8,3,7,3,11,1070.25,5362.582593,11,1,3,1,1
11622,3,631.56607298,5,2,2,8,8,8,3,7,3,11,10597.25,7115.711538,13,1,2,1,1
11623,1,631.56607298,5,2,1,1,8,2,2,2,2,11,45597.594388,11612.017916,13,1,3,1,1
11624,2,565.93263036,5,2,2,8,8,8,4,7,4,11,0,10947.735822,9,2,3,1,1
11625,2,631.56607298,5,2,2,8,8,8,4,7,4,11,22680,12799.590833,12,1,3,1,1
11626,1,472.47864457,5,2,1,2,1,2,4,1,4,11,0,9602.890833,7,1,3,1,1
11627,2,565.93263036,5,2,2,8,8,8,3,7,3,11,90956.75,21242.29,12,1,3,1,1
11628,1,631.56607298,5,2,1,1,8,2,2,2,2,11,535.125,17621.70838,11,1,3,1,1
11629,2,721.10547051,5,2,1,2,1,2,4,7,4,11,4340,18571.04,14,3,3,2,1
11630,5,524.97627175,5,2,1,1,8,2,1,1,1,11,72246.25,49860.25,6,1,3,1,1
11631,2,524.97627175,5,2,1,1,8,2,1,1,1,11,12486.25,32352.59,4,1,3,1,1
11632,1,701.74008109,5,2,1,2,1,9,1,1,1,11,57973.132075,11194.7,11,1,3,1,1
11633,2,721.10547051,5,2,1,1,8,2,1,1,1,11,30000,40912.311852,13,1,3,2,1
11634,5,559.296124,5,2,1,1,8,2,1,1,1,11,67494.008621,21811.47,9,1,3,2,1
11635,10,559.296124,5,2,1,1,8,2,1,1,1,11,127911.46875,28163.99,10,1,9,2,1
11636,3,559.296124,5,2,1,1,8,2,1,1,1,11,24790.25,19559.65,12,1,3,2,1
11637,10,524.97627175,5,2,1,1,8,2,1,1,1,11,79830.25,42217.05,98,1,9,1,1
11638,2,767.77779743,5,2,1,1,8,2,1,1,1,11,3238.223451,8175.581533,13,1,2,1,1
11639,1,1026.2948686,5,2,1,1,8,2,1,1,1,11,74678.14054,14626.00038,13,1,2,1,1
11640,7,817.97058135,5,2,1,1,8,2,1,1,1,11,26373.810412,16432.479288,10,1,3,2,1
11641,2,1026.2948686,5,2,1,1,8,2,1,1,1,11,95652.138867,65485.021807,12,1,3,1,1
11642,2,919.64052433,5,2,1,1,8,1,1,1,1,11,367971.51134,275990.09634,13,3,1,1,1
11643,8,767.77779743,5,2,1,2,1,2,1,1,1,11,59426.572895,32509.855327,11,1,3,1,1
11644,2,1026.2948686,5,2,1,1,8,2,1,1,1,11,20326.079509,11255.601456,8,1,2,1,1
11645,4,1054.6167506,5,2,1,1,8,2,1,1,1,11,6127.441018,9900.341875,13,1,3,2,1
11646,3,1054.6167506,5,2,1,2,1,2,1,1,1,11,56554.327105,13934.300033,13,1,3,2,1
11647,4,919.64052433,5,2,1,1,8,2,1,1,1,11,80207.033442,24393.365566,13,1,3,1,1
11648,3,1054.6167506,5,2,1,2,1,2,1,1,1,11,36228.247596,21729.095184,11,1,3,2,1
11649,4,1054.6167506,5,2,2,8,8,8,4,4,4,11,10378.793392,6483.943659,12,9,3,2,1
11650,4,889.37156625,5,2,1,1,8,2,1,1,1,1,34790.125983,20096.595264,2,1,2,1,1
11651,3,947.5134336,5,2,1,1,8,2,1,1,1,1,26659.694179,24051.910243,9,1,3,2,1
11652,4,838.16681624,5,2,1,1,8,2,1,1,1,1,76827.138611,32676.099284,98,1,2,2,1
11653,3,1188.830255,5,2,1,1,8,2,1,1,1,1,179297.66743,86334.377251,13,1,2,1,1
11654,9,871.03827203,5,2,1,1,8,2,1,1,1,1,108567.85924,106272.31361,11,1,2,2,1
11655,3,1221.637503,5,2,1,1,8,2,1,1,1,1,105765.08567,76508.558386,14,1,2,2,1
11656,2,1188.830255,5,2,1,1,8,2,1,1,1,1,44195.919638,31602.868213,11,1,3,1,1
11657,2,1221.637503,5,2,1,1,8,2,1,1,1,1,25542.082794,24921.444332,11,1,2,2,1
11658,3,947.5134336,5,2,1,1,8,2,1,1,1,1,59081.674098,57882.838628,12,1,2,2,1
11659,4,947.5134336,5,2,1,1,8,2,1,1,1,1,59963.653178,33452.113651,11,1,2,2,1
11660,2,1557.5878163,5,2,2,8,8,8,4,7,4,11,54145.2721,34555.456863,12,1,3,2,1
11661,1,1515.7585752,5,2,2,8,8,8,4,7,4,11,2955.707687,8329.005131,10,1,3,1,1
11662,1,1515.7585752,5,2,2,8,8,8,4,7,4,11,43209.153658,44014.484407,10,1,3,1,1
11663,2,1358.2383129,5,2,2,8,8,8,4,7,1,11,45123.804021,16224.039336,10,1,3,1,1
11664,1,1557.5878163,5,2,2,8,8,8,4,7,4,11,14474.631055,11866.895104,12,1,3,2,1
11665,4,696.79066583,5,1,1,2,2,2,1,1,1,11,32095.460078,24252.721051,12,1,3,1,1
11666,1,624.3789703,5,1,1,2,2,2,1,1,1,11,30863.148646,15224.462248,12,1,3,1,1
11667,6,510.52817252,5,1,1,1,8,2,1,1,1,11,48773.225669,85658.917642,8,1,3,2,1
11668,1,1358.2383129,5,2,2,8,8,8,4,7,4,11,12535.462592,12671.465443,5,1,3,1,1
11669,2,1515.7585752,5,2,2,8,8,8,4,7,4,11,32824.098418,20766.24311,11,1,3,1,1
11670,1,1208.0796278,5,2,2,8,8,8,4,7,4,11,12535.462592,8123.050545,2,1,3,2,1
11671,3,1557.5878163,5,2,2,8,8,8,4,7,4,11,8153.117254,5115.039259,12,1,3,2,1
11672,1,1208.0796278,5,2,2,8,8,8,4,7,4,11,6873.476022,20696.519891,10,1,3,2,1
11673,1,1515.7585752,5,2,2,8,8,8,4,7,4,11,14970.098891,7788.096227,4,1,3,1,1
11674,2,1358.2383129,5,2,1,2,2,2,4,1,4,11,5475.017325,52077.462333,12,1,3,1,1
11675,3,1557.5878163,5,2,1,2,2,2,3,1,3,11,8153.117254,14402.299812,12,1,3,2,1
11676,1,1515.7585752,5,2,2,8,8,8,3,4,3,11,58793.552275,20587.072925,12,3,3,1,1
11677,3,633.44605985,5,1,1,1,8,3,1,1,1,11,254540.2157,137338.17017,13,1,3,1,1
11678,3,449.04683377,5,1,1,1,8,3,1,1,1,11,399362.50821,137350.10094,6,1,1,1,1
11679,4,464.11652047,5,1,1,1,8,2,1,1,1,11,40806.40931,32929.266138,8,1,3,2,1
11680,6,464.11652047,5,1,1,1,8,2,1,1,1,11,73368.351556,41884.184956,8,1,3,2,1
11681,6,567.61724572,5,1,1,1,8,2,1,1,1,11,247806.65901,152796.34746,16,1,3,1,1
11682,6,473.88507485,5,1,1,1,8,2,1,1,1,11,360342.13856,127091.53007,9,1,3,1,1
11683,1,650.9267909,5,1,1,1,8,3,1,1,1,11,82422.546037,42060.846272,23,1,3,2,1
11684,8,504.86488599,5,1,1,1,8,2,1,1,1,11,298156.6107,760499.23301,12,1,1,2,1
11685,4,449.04683377,5,1,1,1,8,3,1,1,1,11,240839.34224,178760.01477,9,1,3,1,1
11686,3,464.11652047,5,1,1,1,8,2,1,1,1,11,108722.02541,108499.04901,9,1,1,2,1
11687,4,464.11652047,5,1,1,1,8,2,1,1,1,11,42914.268271,32703.630897,10,3,3,2,1
11688,3,602.51508462,5,1,1,1,8,2,1,1,1,11,273730.31427,65613.701769,25,1,1,1,3
11689,4,602.51508462,5,1,1,1,8,2,1,1,1,11,222236.2077,71752.055092,13,1,3,1,3
11690,9,840.64475841,5,1,1,1,8,2,1,1,1,11,231810.32488,120501.71397,98,1,1,2,3
11691,2,747.19135147,5,1,1,1,8,2,1,1,1,11,136487.1546,114565.8001,23,1,1,1,3
11692,5,747.19135147,5,1,1,1,8,2,1,1,1,11,207965.3514,159828.10422,14,1,1,1,3
11693,3,602.51508462,5,1,1,1,8,2,1,1,1,11,250246.06558,131636.05939,13,1,1,1,3
11694,2,747.19135147,5,1,1,1,8,2,1,1,1,11,142614.57854,75612.347478,14,1,2,1,3
11695,4,496.55607442,5,1,1,1,8,2,1,1,1,11,14394.914634,100183.7429,13,1,3,1,2
11696,3,851.47662989,5,1,1,1,8,2,1,1,1,11,133864.91616,101383.05857,10,1,3,2,3
11697,4,687.06650199,5,1,1,1,8,2,1,1,1,11,112412.17858,130553.92585,11,1,1,1,3
11698,6,687.06650199,5,1,1,1,8,2,1,1,1,11,113602.61026,98835.962455,10,1,3,1,3
11699,5,851.47662989,5,1,1,1,8,2,1,1,1,11,129443.95311,148330.35612,9,1,1,2,3
11700,2,1047.0884915,5,1,1,1,8,2,1,1,1,11,46086.879305,58364.129713,7,1,3,1,3
11701,2,851.47662989,5,1,1,1,8,2,1,1,1,11,45726.420285,95946.328025,9,1,3,2,3
11702,1,851.47662989,5,1,1,1,8,2,1,1,1,11,43389.54554,55767.42714,10,1,3,2,3
11703,3,687.06650199,5,1,1,1,8,2,1,1,1,11,78038.254655,78665.575311,5,1,3,1,3
11704,1,515.68502275,5,1,1,1,8,2,1,1,1,11,75291.019292,76660.195234,11,1,3,2,1
11705,2,703.82895539,5,1,1,1,8,1,1,1,1,11,12489.551345,35759.696962,13,1,3,1,1
11706,4,630.68582858,5,1,1,2,1,3,1,1,1,11,37782.594853,31272.126979,13,1,3,1,1
11707,2,526.53897205,5,1,1,1,8,1,1,1,1,11,36153.168962,31983.424603,8,1,3,1,1
11708,7,515.68502275,5,1,1,1,8,2,1,1,1,11,41884.216631,41783.984388,8,1,3,2,1
11709,7,630.68582858,5,1,1,1,8,2,1,1,1,11,515722.72459,528431.32798,25,1,1,1,1
11710,2,630.68582858,5,1,1,2,1,2,1,1,1,11,25464.042443,27997.231085,7,1,3,1,1
11711,6,515.68502275,5,1,1,1,8,2,1,1,1,11,80814.056009,127575.25274,13,1,3,2,1
11712,5,630.68582858,5,1,1,1,8,2,1,1,1,11,128682.02185,100390.9758,11,1,3,1,1
11713,4,774.62765888,5,1,1,1,8,2,1,1,1,11,102056.44176,116023.48662,13,1,3,1,3
11714,4,1069.3072405,5,1,1,1,8,2,1,1,1,11,179075.7019,125088.30768,4,1,1,2,3
11715,4,950.43371668,5,1,1,1,8,2,1,1,1,11,458456.21905,388125.89315,23,1,1,1,3
11716,4,766.40428199,5,1,1,1,8,2,1,1,1,11,22463.378421,121574.63225,7,1,3,1,3
11717,6,729.79360165,5,1,1,1,8,2,1,1,1,11,130048.84566,121280.58035,9,1,1,1,1
11718,5,836.90587401,5,1,1,1,8,2,1,1,1,11,35783.599589,60008.412376,13,1,3,2,1
11719,7,729.79360165,5,1,1,1,8,2,1,1,1,11,142853.84368,114642.54898,11,1,3,1,1
11720,7,649.11199627,5,1,1,2,2,2,1,1,1,11,57245.020364,59526.913287,5,1,3,2,1
11721,4,729.79360165,5,1,1,2,9,2,1,1,1,11,185987.41069,133469.75893,13,1,1,1,1
11722,11,609.28081052,5,1,1,1,8,2,1,1,1,11,120657.00143,109383.3034,1,1,1,1,1
11723,7,729.79360165,5,1,1,1,8,2,1,1,1,11,209758.37351,169320.08442,8,1,1,1,1
11724,10,804.08603582,5,1,1,1,8,2,1,1,1,1,149239.04218,52680.097221000004,13,1,3,2,1
11725,6,782.49219158,5,1,1,1,8,2,1,1,1,1,154847.31972,42119.260634,13,1,1,1,1
11726,7,585.3874454,5,1,1,1,8,2,1,1,1,1,212669.27522,149966.91154,11,1,3,1,1
11727,1,782.49219158,5,1,1,1,8,2,1,1,1,1,87255.235717,77362.398823,13,1,3,1,1
11728,3,782.49219158,5,1,1,1,8,2,1,1,1,1,41931.488208,46043.224851,23,3,9,1,1
11729,4,573.32040764,5,1,1,1,8,2,1,1,1,1,186275.22491,224114.18558,13,1,1,2,1
11730,7,585.3874454,5,1,1,1,8,2,1,1,1,1,185341.43736,122975.97445,7,1,1,1,1
11731,2,782.49219158,5,1,1,2,1,2,1,1,1,1,24578.939639,48792.368463,13,1,3,1,1
11732,3,573.32040764,5,1,1,1,8,2,1,1,1,1,96911.906125,112451.25499,9,1,3,2,1
11733,2,782.49219158,5,1,1,2,1,2,1,1,1,1,54682.288567,50005.298412,12,1,3,1,1
11734,2,782.49219158,5,1,1,1,8,2,1,1,1,1,23006.180108,26955.130711,13,3,3,1,1
11735,4,585.3874454,5,1,1,1,8,2,1,1,1,1,681890.66952,131691.51776,11,1,1,1,1
11736,2,670.35330149,5,1,1,1,8,2,1,1,1,1,161655.19179,224215.89033,26,1,1,1,4
11737,4,671.15758952,5,1,1,1,8,2,1,1,1,1,16028.022302,78215.779738,11,1,3,1,3
11738,4,671.15758952,5,1,1,1,8,2,1,1,1,1,655117.94892,256594.41757,13,1,1,1,3
11739,2,440.39247976,5,1,1,1,8,2,1,1,1,1,70515.680586,82753.544953,9,1,3,1,3
11740,3,541.20349633,5,1,1,1,8,2,1,1,1,1,115645.22421,63898.069482,14,1,3,1,3
11741,2,1165.5407501,5,1,1,2,1,2,1,1,1,11,96967.70122,29612.66027,13,1,3,1,1
11742,4,871.94853772,5,1,1,1,8,2,1,1,1,11,229192.53155,85520.608955,8,1,3,1,1
11743,4,821.74690255,5,1,1,1,8,1,1,1,1,1,192711.76956,91959.189171,23,1,1,2,1
11744,6,928.95139022,5,1,1,1,8,2,1,1,1,1,274764.34103,205157.64931,13,1,1,2,1
11745,3,1044.4157321,5,1,1,2,1,2,1,1,1,1,49211.108369,70210.200437,13,1,3,1,1
11746,11,928.95139022,5,1,1,2,1,2,1,1,1,11,85409.649816,79245.37607,8,1,3,2,1
11747,5,1044.4157321,5,1,1,1,8,2,1,1,1,1,56238.533033,39274.925012,12,1,3,1,1
11748,2,871.94853772,5,1,1,1,8,2,1,1,1,11,88611.328211,48132.954804,8,1,3,1,1
11749,6,821.74690255,5,1,1,1,8,2,1,1,1,11,90260.166636,127732.65034,11,3,3,2,1
11750,5,747.19135147,5,1,1,1,8,2,1,1,1,1,511640.2656,77970.062783,14,1,1,1,3
11751,3,602.51508462,5,1,1,1,8,2,1,1,1,1,572775.85027,240477.62999,12,1,1,1,3
11752,4,747.19135147,5,1,1,1,8,2,1,1,1,1,113258.5418,81975.834089,12,1,3,1,3
11753,3,635.73229843,5,1,1,1,8,2,1,1,1,11,66000,94491.229385,13,1,3,1,3
11754,7,516.96795386,5,1,1,1,8,2,1,1,1,11,67586.25,71703.73,98,1,3,2,3
11755,3,417.14751906,5,1,1,1,8,2,1,1,1,11,249962.75,97349.957746,8,1,1,1,3
11756,4,635.73229843,5,1,1,1,8,2,1,1,1,11,102000,107718,12,1,3,1,3
11757,4,512.63749083,5,1,1,1,8,2,1,1,1,11,78000,216077.9,11,1,1,1,3
11758,3,512.63749083,5,1,1,1,8,2,1,1,1,11,69577.5,89217.08,11,1,3,1,3
11759,1,635.73229843,5,1,1,1,8,2,1,1,1,11,114875,67491.000361,11,1,3,1,3
11760,4,715.24519572,5,1,1,1,8,2,1,1,1,11,337627.5,120905.85648,5,1,3,2,3
11761,4,747.19135147,5,1,1,1,8,2,1,1,1,1,1289032.358,440034.94256,28,1,3,1,3
11762,2,602.51508462,5,1,1,1,8,2,1,1,1,1,342548.44054,110773.82766,13,3,1,1,3
11763,4,747.19135147,5,1,1,1,8,2,1,1,1,1,44834.467849,89501.70543,13,1,3,1,3
11764,2,926.41935378,5,1,1,1,8,2,1,1,1,1,71478.196801,42205.781277,13,3,3,1,1
11765,1,678.77370186,5,1,2,8,8,8,4,7,4,11,17859.294748,6631.38428,7,1,3,2,1
11766,4,565.93263036,5,2,1,1,8,2,1,1,1,1,37434.024947,9022.003064,10,1,3,1,1
11767,1,631.56607298,5,2,1,1,8,2,1,1,1,11,1379.330254,7781.379547,11,1,3,1,1
11768,5,565.93263036,5,2,1,1,8,2,1,1,1,11,29908.417434,24361.536093,9,1,3,1,1
11769,3,490.28344053,5,1,1,1,8,2,1,1,1,11,264763.42861,102827.91776,13,1,1,1,3
11770,3,490.28344053,5,1,1,1,8,2,1,1,1,11,407721.24661,127581.75383,27,1,1,1,3
11771,2,490.28344053,5,1,1,1,8,2,1,1,1,11,48190.715107000004,64440.113384,11,1,3,1,3
11772,2,602.51508462,5,1,1,1,8,2,3,1,1,11,145897.7884,153356.99958,24,1,1,1,3
11773,3,863.72692953,5,2,1,1,8,2,1,1,1,1,168189.41606,49779.63558,12,1,3,1,1
11774,1,963.89675334,5,2,1,2,1,2,1,1,1,11,2944.869695,10053.646237,13,3,3,1,1
11775,1,904.92294264,5,1,1,1,8,2,1,1,1,1,57555.683654,50928.118145,20,1,3,1,1
11776,9,638.00225354,5,1,1,1,8,2,1,1,1,1,220502.48237,116239.41739,98,1,2,2,1
11777,2,810.88177961,5,1,1,1,8,2,1,1,1,1,475954.59733,414897.92905,25,1,1,1,1
11778,1,904.92294264,5,1,1,2,2,2,1,1,1,11,26506.016305,16439.258399,7,1,2,1,1
11779,1,904.92294264,5,1,1,2,1,2,1,1,1,1,18434.204729,21199.023138,13,1,3,1,1
11780,7,638.00225354,5,1,1,1,8,2,1,1,1,1,131252.94053,68533.750816,98,1,3,2,1
11781,1,2751.1847476,5,1,2,8,8,8,4,7,4,11,23372.508471,18538.731939,10,3,3,1,1
11782,3,2465.2768529,5,1,1,2,1,2,1,1,1,1,45876.349534,33860.693324,9,1,3,1,1
11783,2,2751.1847476,5,1,2,8,8,8,4,4,4,11,22885.581212,66753.893851,11,3,3,1,1
11784,5,2465.2768529,5,1,2,8,8,8,3,7,3,3,70317.497424,6071.602111,8,3,3,1,1
11785,2,2751.1847476,5,1,2,8,8,8,4,4,4,11,7303.908897,8412.575486,10,1,3,1,1
11786,2,2827.1071089,5,1,2,8,8,8,4,7,4,11,25012.973625,11603.316846,9,3,3,2,1
11787,4,2751.1847476,5,1,1,2,1,2,4,1,4,4,25320.217511,27623.203846,9,3,3,1,1
11788,3,2496.4601916,5,1,1,1,8,2,1,1,1,1,29933.921873,146479.12831,8,1,1,2,3
11789,6,541.20349633,5,1,1,1,8,2,1,1,1,1,221992.74854,108806.79154,10,1,1,1,3
11790,3,541.20349633,5,1,1,1,8,2,1,1,1,1,359302.40064,273397.85986,13,1,1,1,3
11791,4,671.15758952,5,1,1,1,8,2,1,1,1,1,253187.63481,169948.50058,24,1,1,1,3
11792,3,547.01051024,5,1,1,1,8,2,1,1,1,1,256141.79786,212107.59376,24,1,1,1,3
11793,2,755.30018298,5,1,1,2,1,2,1,1,1,1,224237.80907,135508.54191,13,1,3,2,3
11794,4,755.10123154,5,1,1,1,8,2,1,1,1,1,43430.439924,72984.126631,9,1,3,2,3
11795,1,755.10123154,5,1,1,1,8,2,1,1,1,1,16363.299581,48688.504711,6,1,3,2,3
11796,2,417.14751906,5,1,1,1,8,2,1,1,1,1,64739.145717,62393.870461,7,1,1,1,3
11797,1,512.63749083,5,1,1,1,8,2,1,1,1,1,32344.677189000002,18349.072819,9,1,3,1,3
11798,5,417.14751906,5,1,1,1,8,2,1,1,1,1,228901.37801,349976.87114,14,1,1,1,3
11799,8,512.63749083,5,1,1,1,8,2,1,1,1,1,206818.71177,168132.71078,9,1,1,1,3
11800,3,474.80485321,5,1,1,1,8,2,1,1,1,11,431620.10569,64603.39085,11,1,1,2,3
11801,4,656.91091223,5,1,1,1,8,2,1,1,1,11,97425.204969,58760.211385,3,1,3,2,3
11802,2,657.08399282,5,1,1,1,8,2,1,1,1,11,18919.512124,26924.97107,11,9,9,2,3
11803,2,474.80485321,5,1,1,1,8,2,1,1,1,11,56699.680383,58822.880952,7,1,3,2,3
11804,2,583.88296292,5,1,1,1,8,2,1,1,1,11,149260.15925,86419.948535,13,1,1,1,3
11805,5,583.88296292,5,1,1,1,8,2,1,1,1,11,119607.1214,70868.693831,13,1,3,1,3
11806,5,383.12561751,5,1,1,1,8,2,1,1,1,11,138850.81891,103584.07268,6,1,1,1,3
11807,5,565.93263036,5,2,1,1,8,2,1,1,1,1,84937.25,46642.05,12,1,2,1,1
11808,2,648.99492346,5,2,1,1,8,2,1,1,1,1,14237.25,11149.25,12,1,2,2,1
11809,2,445.27612113,5,2,1,1,8,2,1,1,1,1,19337.25,12061.55,98,1,2,2,1
11810,3,832.14745345,5,1,1,1,8,2,1,1,1,1,125086.8444,139267.08826,27,1,1,1,1
11811,5,755.10123154,5,1,1,1,8,2,1,1,1,11,348465.87889,91949.126053,8,1,3,2,3
11812,2,545.77526835,5,1,1,2,9,2,1,1,1,1,40504.31152,22511.505637,98,1,3,2,3
11813,3,671.15758952,5,1,1,1,8,2,1,1,1,11,147570.1982,163743.13759,13,1,1,1,3
11814,7,671.15758952,5,1,1,1,8,2,1,1,1,11,135535.12187,134620.62435,13,1,1,1,3
11815,3,381.50746593,5,1,1,2,1,2,1,1,1,11,140573.78704,39602.406042,8,1,3,1,2
11816,5,545.77526835,5,1,1,1,8,2,1,1,1,1,296336.6909,151984.34194,10,1,1,2,3
11817,4,547.01051024,5,1,1,1,8,2,1,1,1,1,299405.95144,372068.1309,13,1,1,1,3
11818,4,1465.269806,5,1,1,1,8,2,1,1,1,1,245698.95071,152158.3901,13,1,1,1,4
11819,5,1465.269806,5,1,1,1,8,2,1,1,1,1,299800.63713,120250.97804,13,1,1,1,4
11820,3,1740.4369518,5,1,1,1,8,2,1,1,1,1,112690.78531,108159.07845,20,1,3,2,1
11821,3,2440.9754659,5,1,1,2,1,2,1,1,1,11,70794.667471,47304.561126,13,1,3,2,1
11822,1,1913.570076,5,1,1,1,8,2,1,1,1,1,283536.56499,75331.014737,14,1,3,1,4
11823,8,647.79519731,5,2,1,1,8,2,1,1,1,1,66573.742364,35957.75315,7,1,3,1,1
11824,4,540.82302445,5,2,1,1,8,2,1,1,1,1,94713.579119,53844.551056,98,1,3,1,1
11825,1,647.79519731,5,2,2,8,8,8,5,7,5,5,7417.803207,13855.034899,12,3,3,1,1
11826,1,576.17884392,5,2,1,1,8,2,1,1,1,1,54280.518205,32127.150189,13,1,3,2,1
11827,2,647.79519731,5,2,2,8,8,8,5,7,5,11,29798.81289,10145.501272,11,3,2,1,1
11828,3,647.79519731,5,2,1,1,8,2,1,1,1,1,13497.374225,16499.330673,12,2,2,1,1
11829,1,1608.2488629,5,1,1,1,8,2,1,1,1,1,73736.818916,57655.305674,13,1,2,1,1
11830,2,1844.2925742,5,1,1,2,1,2,1,1,1,1,44508.363196,45184.212506,13,1,2,2,1
11831,4,1342.6743787,5,1,1,1,8,2,1,1,1,1,77884.975865,202346.81376,4,1,1,1,1
11832,4,1608.2488629,5,1,1,1,8,2,1,1,1,1,71555.438023,55180.626599,11,1,2,1,1
11833,1,1794.7638362,5,1,1,1,8,2,1,1,1,1,22936.33935,29295.52088,9,1,3,1,1
11834,1,1794.7638362,5,1,1,1,8,2,1,1,1,1,96419.866447,48650.030262,12,1,2,1,1
11835,2,1608.2488629,5,1,1,1,8,2,1,1,1,1,94727.325544,53306.00552,10,1,3,1,1
11836,2,1844.2925742,5,1,1,2,1,2,1,1,1,1,58374.981642,34798.700282,11,2,2,2,1
11837,2,1067.6352208,5,1,1,1,8,2,1,1,1,1,297805.79438,211189.96656,24,1,1,1,4
11838,3,788.58156834,5,1,1,1,8,2,1,1,1,1,696940.02544,851613.48505,27,1,1,1,4
11839,1,818.69574381,5,1,1,1,8,2,1,1,1,1,109264.96256,174705.82493,11,1,1,1,4
11840,2,1018.9091335,5,1,1,1,8,2,1,1,1,1,49278.864671,19498.335263,11,1,3,2,1
11841,5,788.58156834,5,1,1,1,8,2,1,1,1,1,1098732.7875,564193.8023,25,1,1,1,4
11842,2,512.63749083,5,1,1,1,8,2,1,1,1,1,157424.12424,118947.06444,12,1,1,1,3
11843,2,715.24519572,5,1,1,1,8,2,1,1,1,1,60606.754075,53962.250545,98,1,3,2,3
11844,1,706.31105237,5,1,1,1,8,2,1,1,1,1,184408.00988,114854.51345,19,1,2,1,1
11845,4,417.14751906,5,1,1,1,8,2,3,1,1,1,125124.616,141948.26141,8,1,1,1,3
11846,6,512.63749083,5,1,1,1,8,2,1,1,1,1,282807.89364,157366.66898,8,1,1,1,3
11847,2,715.43364603,5,1,1,1,8,2,1,1,1,1,99292.024717,53366.818567,14,1,2,2,3
11848,4,635.73229843,5,1,1,1,8,2,1,1,1,1,443306.46919,255994.25819,12,1,1,1,3
11849,2,417.14751906,5,1,1,1,8,2,1,1,1,1,87148.888599,113970.86216,9,1,1,1,3
11850,2,635.73229843,5,1,1,1,8,2,1,1,1,1,65415.160766,48167.628,11,1,2,1,3
